ID compra,ID cliente,Programa de cashback,Idade,Sexo biológico,Avaliação da compra
2279,3405,Não,41,Feminino,10
2280,6273,Não,53,Masculino,10
2281,1734,Sim,38,Masculino,9
2282,4724,Sim,35,Masculino,6
2285,9679,Sim,35,Masculino,10
2286,1115,Não,18,Feminino,10
2283,8397,Sim,32,Feminino,9
2291,1756,Não,39,Feminino,9
2297,4330,Não,41,Feminino,10
2298,9286,Não,54,Feminino,10
2288,2493,Não,53,Feminino,4
2292,3564,Sim,18,Masculino,10
2289,1066,Não,58,Masculino,9
2294,8895,Não,31,Feminino,10
2295,3340,Sim,38,Masculino,10
2290,8256,Não,56,Feminino,9
2287,3124,Sim,37,Masculino,10
2296,5852,Sim,19,Feminino,10
2293,1176,Não,45,Feminino,9
2310,2104,Não,47,Masculino,9
2308,3292,Sim,25,Masculino,9
2303,5373,Sim,31,Masculino,4
2301,4241,Sim,26,Feminino,10
2309,4842,Não,41,Masculino,10
2302,1255,Não,42,Masculino,9
2307,4970,Sim,30,Feminino,9
2306,6617,Não,41,Masculino,10
2305,3968,Não,31,Feminino,10
2299,7514,Não,46,Feminino,10
2304,6397,Não,36,Masculino,8
2300,1789,Sim,20,Feminino,10
2317,6817,Sim,38,Masculino,10
2316,2856,Não,40,Masculino,9
2314,3448,Sim,28,Feminino,9
2315,2787,Sim,27,Masculino,10
2313,8734,Sim,39,Masculino,10
2319,2488,Sim,26,Feminino,7
2318,2785,Não,42,Masculino,9
2311,8787,Sim,30,Masculino,10
2321,5108,Sim,38,Feminino,10
2312,7549,Sim,30,Masculino,10
2320,9559,Não,42,Masculino,10
2329,1972,Não,22,Masculino,10
2326,8593,Não,35,Masculino,10
2328,9264,Sim,28,Masculino,9
2322,7075,Não,45,Feminino,10
2325,2068,Sim,35,Masculino,9
2324,2664,Não,56,Feminino,9
2327,2611,Não,41,Masculino,5
2323,5283,Sim,31,Feminino,9
2332,1856,Não,35,Masculino,9
2338,5803,Não,48,Masculino,10
2331,1538,Não,41,Feminino,10
2337,3531,Não,46,Masculino,9
2335,8457,Não,42,Feminino,9
2334,1074,Não,51,Feminino,9
2336,3378,Sim,37,Feminino,10
2330,9658,Sim,38,Masculino,9
2333,5153,Sim,36,Masculino,3
2345,5612,Não,42,Masculino,9
2342,2188,Sim,37,Feminino,10
2346,5439,Sim,39,Masculino,10
2344,9289,Não,50,Masculino,10
2340,5508,Sim,26,Feminino,9
2339,5975,Sim,34,Masculino,9
2350,3483,Não,42,Feminino,10
2347,7496,Não,45,Masculino,10
2348,5667,Sim,33,Feminino,9
2341,7978,Não,48,Feminino,9
2343,9876,Não,54,Masculino,10
2349,1011,Não,52,Feminino,9
2359,9141,Sim,34,Feminino,10
2352,6713,Sim,37,Feminino,10
2355,1726,Sim,33,Feminino,9
2351,2848,Não,45,Masculino,10
2358,8324,Não,46,Feminino,10
2357,3053,Sim,32,Feminino,10
2353,7236,Sim,35,Masculino,9
2354,9582,Sim,24,Feminino,4
2356,4988,Não,29,Feminino,10
2362,4504,Sim,35,Feminino,9
2365,4592,Não,38,Masculino,9
2367,8194,Não,49,Masculino,9
2364,1659,Não,54,Feminino,10
2361,7502,Sim,18,Feminino,9
2366,3265,Não,22,Masculino,10
2360,4557,Não,31,Masculino,10
2363,5081,Sim,18,Masculino,10
2368,1450,Não,19,Feminino,9
2378,3451,Sim,39,Feminino,10
2379,9971,Não,43,Feminino,10
2374,7151,Sim,25,Feminino,10
2370,5924,Não,35,Masculino,10
2377,8023,Sim,30,Feminino,9
2376,1470,Sim,35,Feminino,10
2372,3454,Não,55,Masculino,10
2375,6347,Não,42,Masculino,6
2373,9038,Sim,32,Masculino,10
2371,1479,Não,47,Feminino,9
2369,6492,Não,18,Masculino,8
2384,1266,Não,32,Feminino,9
2390,4903,Não,26,Masculino,10
2387,8967,Não,18,Feminino,10
2386,5277,Não,45,Masculino,9
2385,8587,Não,44,Masculino,9
2391,7734,Sim,23,Feminino,9
2389,2332,Não,26,Feminino,9
2388,6365,Não,50,Masculino,10
2382,1085,Sim,40,Masculino,10
2381,7197,Não,48,Feminino,10
2383,6347,Não,42,Masculino,7
2380,2467,Sim,38,Feminino,4
2397,2773,Não,46,Feminino,10
2393,4428,Não,47,Masculino,10
2395,9252,Não,45,Feminino,10
2401,7961,Sim,28,Masculino,9
2400,5555,Não,56,Masculino,9
2396,5579,Não,34,Feminino,10
2392,6709,Sim,40,Masculino,9
2394,6316,Não,38,Masculino,7
2403,8407,Sim,32,Feminino,9
2398,3240,Não,44,Feminino,10
2402,1147,Sim,19,Masculino,9
2399,8211,Não,43,Feminino,9
2410,5639,Não,43,Masculino,10
2409,3321,Não,42,Feminino,10
2404,7332,Sim,30,Feminino,9
2408,1623,Não,51,Masculino,9
2405,2846,Sim,38,Feminino,9
2412,4333,Sim,32,Masculino,10
2411,5704,Sim,24,Feminino,9
2406,7723,Não,49,Feminino,9
2407,4352,Sim,38,Feminino,9
2419,5145,Sim,35,Feminino,10
2413,6424,Não,58,Feminino,7
2417,6861,Sim,33,Masculino,10
2416,8308,Não,24,Feminino,9
2415,1139,Sim,32,Feminino,9
2418,2432,Não,53,Masculino,10
2421,6604,Não,48,Masculino,9
2420,6070,Não,41,Feminino,4
2414,2568,Sim,32,Feminino,9
2426,4487,Sim,29,Feminino,9
2427,6816,Não,48,Masculino,9
2424,4994,Não,35,Feminino,9
2432,5114,Não,20,Feminino,6
2428,9456,Sim,39,Masculino,10
2429,6666,Sim,32,Feminino,5
2423,2848,Não,45,Masculino,9
2425,9535,Não,40,Masculino,9
2431,2597,Não,33,Feminino,10
2422,8227,Não,43,Masculino,10
2430,4535,Não,23,Masculino,9
2433,5036,Sim,29,Masculino,8
2448,7415,Não,44,Feminino,10
2440,2664,Não,56,Feminino,10
2435,6183,Sim,35,Masculino,4
2438,7015,Sim,23,Feminino,10
2436,3859,Não,50,Masculino,10
2445,5663,Não,47,Feminino,3
2447,4678,Sim,27,Masculino,9
2442,4925,Não,39,Masculino,10
2443,1387,Sim,40,Masculino,10
2444,7748,Não,46,Feminino,9
2434,8270,Não,42,Masculino,9
2446,8040,Sim,32,Masculino,9
2439,1518,Não,47,Masculino,10
2441,7526,Não,61,Masculino,9
2437,5840,Não,44,Masculino,9
2468,4731,Não,44,Feminino,10
2478,5262,Sim,36,Masculino,10
2450,5168,Sim,38,Feminino,10
2480,9665,Não,50,Masculino,7
2457,9184,Não,34,Masculino,9
2462,6931,Sim,34,Masculino,10
2479,3087,Não,47,Feminino,10
2453,4938,Sim,31,Feminino,6
2469,4822,Não,23,Masculino,9
2475,4020,Sim,32,Feminino,9
2476,1472,Sim,21,Feminino,3
2467,6149,Sim,30,Masculino,9
2470,7160,Não,33,Feminino,9
2471,3083,Não,46,Feminino,9
2454,4865,Não,32,Feminino,9
2455,2981,Não,42,Masculino,10
2472,4791,Não,41,Feminino,9
2461,1787,Sim,25,Feminino,9
2459,3674,Sim,40,Masculino,9
2477,7384,Sim,28,Masculino,10
2465,6675,Sim,35,Feminino,10
2449,5886,Sim,32,Feminino,6
2463,1741,Sim,37,Masculino,9
2456,9857,Não,49,Feminino,9
2460,4256,Não,48,Masculino,10
2458,5417,Não,42,Feminino,10
2473,9904,Sim,34,Feminino,10
2474,7266,Sim,36,Feminino,9
2466,4827,Sim,37,Feminino,9
2464,9852,Sim,33,Masculino,7
2452,4815,Não,48,Masculino,10
2451,4494,Não,43,Feminino,10
2499,2389,Não,49,Feminino,10
2488,1868,Sim,29,Masculino,9
2489,8927,Não,54,Feminino,10
2510,6921,Sim,33,Masculino,9
2482,4628,Sim,18,Feminino,10
2481,8289,Não,64,Feminino,9
2502,6587,Não,35,Feminino,9
2484,1610,Sim,19,Feminino,9
2501,1836,Sim,32,Feminino,9
2508,5081,Sim,18,Masculino,10
2486,7676,Sim,40,Feminino,9
2507,3427,Sim,30,Feminino,9
2503,5352,Sim,34,Masculino,9
2506,2974,Sim,36,Masculino,10
2483,2204,Não,51,Masculino,7
2491,4656,Sim,18,Masculino,10
2496,4368,Sim,37,Masculino,10
2490,8414,Não,51,Feminino,10
2487,2738,Sim,30,Feminino,9
2485,2715,Não,30,Feminino,10
2492,6842,Não,47,Masculino,10
2500,5161,Não,52,Feminino,3
2509,5222,Não,56,Feminino,10
2497,4908,Não,49,Masculino,10
2498,9639,Não,53,Feminino,10
2493,3897,Sim,40,Masculino,9
2494,3545,Não,46,Masculino,9
2495,1671,Sim,37,Feminino,10
2505,2941,Sim,30,Feminino,7
2504,6750,Sim,38,Feminino,10
2512,7282,Sim,37,Masculino,10
2520,1134,Sim,23,Feminino,10
2522,1403,Sim,39,Masculino,9
2528,1495,Não,51,Masculino,5
2527,8721,Sim,36,Feminino,9
2516,4172,Não,43,Feminino,10
2532,1648,Sim,29,Feminino,6
2534,7723,Não,49,Feminino,10
2514,1026,Sim,34,Feminino,10
2525,1580,Sim,18,Feminino,5
2518,1055,Sim,23,Feminino,4
2515,8032,Sim,36,Masculino,9
2521,2105,Sim,37,Feminino,9
2511,2516,Não,43,Masculino,9
2530,7117,Não,45,Masculino,10
2517,2021,Sim,36,Masculino,2
2513,7149,Não,39,Feminino,10
2519,6733,Sim,28,Feminino,10
2523,5929,Sim,36,Feminino,9
2538,6548,Não,57,Masculino,10
2531,5505,Não,42,Feminino,9
2526,4823,Sim,38,Masculino,9
2529,5911,Não,25,Masculino,6
2535,1424,Não,45,Masculino,7
2539,1641,Sim,30,Feminino,10
2537,6027,Sim,21,Masculino,9
2540,6623,Não,52,Masculino,9
2536,7657,Sim,38,Feminino,1
2524,4678,Sim,27,Masculino,9
2533,7311,Não,45,Feminino,9
2548,6859,Sim,33,Masculino,5
2544,8173,Sim,38,Feminino,10
2562,9578,Não,45,Feminino,10
2563,2413,Não,23,Masculino,2
2549,2977,Sim,20,Masculino,9
2558,6593,Sim,32,Feminino,9
2545,9246,Sim,18,Masculino,10
2565,7890,Não,49,Feminino,9
2552,3157,Não,49,Masculino,9
2566,1326,Sim,21,Masculino,9
2554,3818,Não,44,Feminino,10
2550,1054,Sim,18,Masculino,5
2546,2379,Não,52,Feminino,10
2561,8639,Sim,23,Feminino,10
2542,5893,Não,43,Feminino,10
2551,7824,Não,41,Masculino,9
2543,9641,Sim,26,Feminino,9
2564,5463,Não,45,Masculino,10
2560,7476,Não,39,Masculino,9
2568,8765,Sim,32,Feminino,4
2567,3947,Não,57,Masculino,9
2556,4638,Não,26,Feminino,10
2557,8838,Não,43,Feminino,9
2559,2834,Não,55,Masculino,0
2553,6667,Sim,34,Masculino,9
2541,5636,Sim,37,Feminino,9
2555,1895,Sim,32,Feminino,9
2547,4519,Não,47,Masculino,7
2580,7479,Não,35,Feminino,10
2579,4683,Sim,33,Masculino,5
2582,5177,Sim,40,Masculino,9
2575,5455,Não,43,Masculino,10
2586,8138,Sim,28,Feminino,7
2577,6759,Sim,23,Masculino,9
2581,4465,Sim,39,Feminino,9
2578,1960,Não,35,Feminino,6
2576,7979,Não,46,Feminino,10
2570,7836,Sim,38,Masculino,9
2585,6636,Sim,40,Feminino,10
2584,4550,Sim,32,Feminino,10
2569,6364,Sim,36,Feminino,10
2572,5806,Não,35,Feminino,10
2573,3211,Sim,27,Feminino,10
2574,1818,Não,62,Masculino,10
2583,6772,Sim,35,Masculino,9
2571,4023,Não,27,Feminino,10
2593,3127,Sim,18,Masculino,10
2595,1280,Sim,27,Feminino,9
2596,7969,Sim,35,Feminino,9
2601,5115,Sim,31,Masculino,9
2587,8034,Não,35,Feminino,9
2602,3552,Não,44,Masculino,10
2590,6458,Não,51,Feminino,10
2598,7412,Não,46,Masculino,9
2591,4118,Não,47,Feminino,6
2599,3459,Não,55,Feminino,9
2592,4045,Não,45,Feminino,10
2589,2294,Sim,32,Feminino,10
2594,7246,Sim,31,Masculino,9
2588,7395,Sim,28,Masculino,10
2597,2686,Sim,34,Masculino,9
2600,1486,Não,45,Feminino,9
2615,1278,Sim,40,Masculino,9
2621,5947,Sim,21,Feminino,9
2614,2374,Sim,34,Feminino,10
2606,7938,Não,48,Feminino,9
2626,3370,Sim,37,Feminino,9
2617,6538,Não,45,Feminino,10
2619,6605,Sim,32,Masculino,9
2613,4802,Não,23,Masculino,8
2609,7324,Não,42,Feminino,9
2625,7394,Não,44,Masculino,9
2603,7992,Sim,23,Feminino,10
2624,1918,Não,42,Feminino,6
2604,2673,Sim,34,Masculino,9
2618,7382,Sim,30,Feminino,10
2612,8134,Não,67,Masculino,0
2608,4368,Sim,37,Masculino,9
2623,6634,Não,28,Masculino,10
2607,9130,Não,51,Masculino,9
2616,7704,Não,44,Masculino,9
2611,6950,Não,48,Masculino,9
2605,3225,Sim,39,Masculino,10
2622,2381,Não,54,Feminino,10
2620,9254,Sim,26,Feminino,9
2610,5163,Sim,37,Feminino,10
2636,1750,Não,44,Masculino,10
2632,4363,Não,50,Feminino,10
2652,7241,Sim,29,Feminino,10
2628,2969,Sim,25,Feminino,10
2633,3747,Não,34,Masculino,9
2638,5767,Não,37,Feminino,9
2629,3675,Sim,33,Feminino,9
2645,8976,Sim,39,Feminino,10
2648,6262,Sim,34,Feminino,10
2637,7781,Não,45,Feminino,10
2643,7285,Não,38,Feminino,9
2642,5299,Não,47,Feminino,10
2630,3503,Não,46,Masculino,9
2649,7355,Sim,32,Masculino,9
2627,1864,Não,41,Feminino,9
2641,3602,Sim,18,Masculino,9
2640,3496,Não,42,Feminino,9
2650,8554,Sim,20,Masculino,8
2647,3980,Sim,37,Feminino,10
2635,6968,Não,44,Masculino,5
2639,3437,Não,61,Feminino,9
2631,4647,Não,51,Masculino,7
2646,4764,Não,57,Masculino,10
2634,7608,Não,45,Feminino,10
2651,7908,Sim,36,Masculino,9
2644,3905,Não,44,Feminino,5
2672,3311,Sim,40,Feminino,9
2677,7916,Não,32,Feminino,9
2679,1772,Não,50,Feminino,10
2656,1769,Não,46,Masculino,10
2673,9078,Não,46,Masculino,9
2658,6020,Não,20,Feminino,9
2655,5694,Não,35,Feminino,9
2680,9746,Não,59,Masculino,9
2660,1286,Não,36,Feminino,9
2674,1646,Não,20,Feminino,10
2661,2851,Não,61,Masculino,9
2667,2711,Não,47,Masculino,9
2675,6453,Não,56,Masculino,9
2669,4790,Não,25,Feminino,10
2666,2028,Não,55,Feminino,4
2657,3675,Sim,33,Feminino,10
2662,7954,Não,34,Masculino,9
2665,2034,Sim,39,Feminino,10
2678,8174,Sim,38,Feminino,9
2659,2524,Sim,38,Feminino,10
2671,4421,Sim,28,Masculino,9
2668,2103,Não,41,Masculino,9
2654,7098,Sim,29,Feminino,9
2653,3624,Não,41,Feminino,10
2663,8074,Não,47,Feminino,4
2664,5495,Não,47,Masculino,10
2670,1387,Sim,40,Masculino,10
2676,5204,Não,41,Masculino,3
2709,2284,Não,40,Feminino,9
2700,8429,Não,48,Feminino,9
2705,2720,Não,43,Feminino,5
2704,4796,Não,30,Feminino,10
2682,2796,Não,58,Masculino,9
2699,5906,Sim,34,Feminino,6
2685,1715,Sim,35,Feminino,10
2686,6296,Não,44,Masculino,9
2701,9626,Não,42,Feminino,9
2697,5870,Não,53,Feminino,9
2698,3222,Sim,37,Feminino,10
2692,1462,Sim,25,Feminino,10
2708,2805,Sim,31,Masculino,8
2683,8045,Não,49,Masculino,9
2690,9376,Sim,36,Masculino,9
2694,2443,Não,23,Feminino,6
2691,2367,Sim,36,Masculino,7
2703,3735,Não,38,Feminino,10
2689,7919,Sim,27,Masculino,2
2712,7919,Sim,27,Masculino,10
2702,3033,Sim,34,Masculino,10
2681,7168,Não,51,Feminino,7
2693,2645,Não,24,Masculino,10
2687,5112,Não,47,Feminino,5
2711,8319,Sim,39,Feminino,7
2710,3596,Não,55,Masculino,9
2688,6462,Sim,22,Masculino,10
2684,1960,Não,35,Feminino,10
2696,4689,Não,24,Masculino,10
2695,3452,Não,52,Feminino,9
2706,6437,Sim,18,Feminino,10
2707,7324,Não,42,Feminino,10
2740,7728,Não,31,Masculino,9
2723,6034,Não,38,Feminino,9
2729,7295,Sim,30,Feminino,9
2734,9447,Sim,30,Masculino,0
2728,8544,Não,46,Masculino,10
2735,5411,Não,45,Feminino,10
2732,5938,Não,45,Feminino,9
2724,2788,Sim,32,Masculino,9
2738,3592,Não,28,Feminino,9
2720,2085,Não,48,Masculino,10
2731,8241,Sim,35,Feminino,10
2733,5104,Não,64,Feminino,9
2730,3167,Não,51,Feminino,10
2719,4728,Sim,35,Feminino,10
2713,9580,Sim,31,Feminino,9
2726,8303,Sim,33,Feminino,10
2722,2656,Sim,34,Masculino,10
2716,5094,Não,57,Masculino,10
2725,9238,Não,26,Feminino,10
2739,8333,Não,44,Feminino,10
2721,3110,Não,48,Feminino,10
2736,3187,Sim,40,Feminino,10
2717,9795,Não,45,Feminino,10
2714,3274,Sim,25,Masculino,2
2737,5739,Não,25,Masculino,9
2715,9116,Sim,32,Feminino,9
2718,4389,Sim,40,Masculino,9
2727,1134,Sim,23,Feminino,9
2754,7088,Não,45,Feminino,10
2742,6087,Não,32,Masculino,6
2761,6918,Sim,40,Feminino,9
2762,9247,Não,42,Feminino,7
2747,9551,Não,43,Masculino,9
2745,1415,Sim,37,Masculino,10
2757,5404,Sim,32,Masculino,10
2744,2266,Não,55,Masculino,9
2748,5875,Não,24,Feminino,9
2755,7076,Sim,37,Masculino,7
2749,6552,Não,25,Masculino,9
2741,1292,Não,18,Masculino,10
2751,9896,Não,60,Masculino,10
2752,7561,Não,54,Feminino,9
2758,3505,Sim,39,Masculino,9
2750,7792,Não,43,Masculino,9
2753,4107,Não,41,Feminino,10
2756,2231,Não,22,Feminino,9
2743,1517,Não,47,Masculino,10
2759,4340,Não,41,Feminino,9
2760,4095,Sim,29,Masculino,10
2746,3765,Não,44,Masculino,10
2771,5010,Não,51,Feminino,0
2776,1570,Não,45,Masculino,10
2774,1797,Não,49,Feminino,9
2764,8114,Sim,32,Feminino,8
2765,4255,Não,38,Feminino,10
2770,8222,Não,41,Feminino,9
2767,3566,Sim,28,Masculino,9
2773,6814,Sim,29,Masculino,9
2778,1057,Sim,23,Masculino,9
2772,7030,Não,41,Masculino,9
2775,3029,Sim,30,Feminino,9
2769,2961,Não,37,Masculino,9
2768,5107,Não,43,Feminino,9
2777,3916,Sim,38,Masculino,10
2766,9403,Sim,22,Feminino,10
2763,1701,Sim,33,Feminino,9
2781,5470,Não,42,Masculino,10
2793,9895,Sim,26,Masculino,10
2794,8208,Sim,37,Masculino,9
2784,8174,Sim,38,Feminino,10
2803,5536,Sim,38,Feminino,9
2806,6168,Sim,37,Feminino,9
2789,7338,Sim,32,Feminino,9
2791,3082,Sim,34,Masculino,9
2787,1683,Sim,30,Masculino,10
2809,5278,Sim,38,Masculino,9
2779,9683,Sim,40,Feminino,9
2799,4591,Sim,35,Masculino,10
2792,4564,Não,50,Masculino,6
2785,1996,Sim,34,Masculino,9
2788,6794,Não,50,Feminino,9
2810,3081,Sim,31,Feminino,6
2795,7841,Sim,34,Masculino,9
2780,1309,Não,36,Masculino,9
2802,4986,Não,40,Masculino,10
2798,2957,Não,38,Masculino,5
2797,5121,Sim,39,Masculino,10
2801,3445,Não,27,Masculino,10
2805,1435,Não,51,Feminino,9
2807,9945,Não,45,Feminino,10
2782,8868,Sim,37,Masculino,10
2790,4709,Não,55,Feminino,10
2808,2709,Sim,38,Masculino,9
2796,4918,Não,31,Feminino,10
2800,1018,Não,45,Masculino,7
2786,1790,Não,40,Feminino,10
2783,1081,Sim,37,Masculino,10
2804,3269,Sim,26,Masculino,9
2819,3311,Sim,40,Feminino,10
2818,5963,Não,44,Feminino,10
2822,7086,Não,62,Masculino,10
2815,5267,Não,49,Masculino,9
2826,3283,Não,20,Feminino,9
2811,5992,Não,42,Feminino,8
2816,1617,Não,46,Feminino,6
2824,3219,Sim,26,Masculino,10
2812,2322,Sim,38,Feminino,10
2821,6726,Não,18,Masculino,10
2817,4464,Não,36,Masculino,9
2828,9859,Sim,31,Masculino,9
2825,6733,Sim,28,Feminino,9
2813,6295,Não,67,Masculino,9
2827,5504,Sim,25,Masculino,7
2823,8497,Não,43,Feminino,9
2820,8439,Sim,26,Feminino,10
2814,8423,Não,56,Masculino,10
2848,6303,Não,47,Feminino,9
2847,6283,Sim,29,Feminino,10
2846,8463,Não,53,Feminino,9
2844,1721,Não,55,Masculino,10
2831,6403,Não,46,Feminino,4
2842,4078,Não,44,Masculino,10
2839,3756,Não,47,Masculino,10
2845,2430,Sim,31,Feminino,9
2834,6458,Não,51,Feminino,9
2833,1623,Não,51,Masculino,9
2838,5821,Não,21,Masculino,9
2836,7503,Não,34,Feminino,9
2830,1612,Não,39,Masculino,9
2849,4351,Sim,24,Feminino,9
2841,1377,Sim,35,Feminino,9
2843,5912,Sim,39,Masculino,10
2835,3251,Sim,33,Feminino,10
2840,3800,Sim,36,Feminino,10
2832,9752,Sim,38,Feminino,9
2829,1442,Sim,28,Feminino,10
2837,7460,Não,47,Masculino,9
2850,7437,Não,41,Feminino,10
2868,7378,Sim,22,Masculino,10
2867,5046,Sim,28,Masculino,10
2855,5675,Sim,29,Masculino,9
2860,2657,Não,41,Feminino,3
2858,2259,Não,48,Feminino,10
2864,4864,Não,43,Feminino,10
2863,1601,Não,25,Masculino,10
2853,6212,Sim,34,Masculino,7
2852,2218,Não,54,Feminino,4
2870,4648,Sim,36,Masculino,9
2862,6667,Sim,34,Masculino,10
2851,1245,Não,45,Masculino,9
2859,8357,Não,29,Masculino,10
2865,4442,Não,58,Feminino,8
2856,4932,Sim,20,Feminino,9
2861,5082,Sim,38,Feminino,5
2866,9166,Não,35,Masculino,9
2854,6372,Sim,25,Masculino,10
2857,2320,Não,55,Masculino,9
2869,9011,Não,58,Masculino,9
2887,8372,Não,45,Masculino,9
2882,2770,Não,32,Masculino,10
2891,6848,Não,47,Feminino,10
2871,3240,Não,44,Feminino,10
2883,9247,Não,42,Feminino,3
2884,6622,Sim,39,Feminino,9
2875,2421,Sim,37,Masculino,10
2872,8404,Não,49,Feminino,10
2873,9649,Sim,40,Masculino,9
2896,8820,Não,41,Masculino,9
2893,6828,Não,43,Feminino,9
2892,8979,Não,65,Feminino,10
2894,1141,Não,47,Feminino,9
2888,8561,Não,41,Masculino,9
2877,5770,Sim,36,Feminino,9
2880,1565,Sim,34,Masculino,10
2897,5130,Não,43,Feminino,9
2878,9422,Não,44,Feminino,9
2881,4973,Não,30,Feminino,10
2886,2776,Não,34,Feminino,10
2890,9338,Não,32,Masculino,10
2898,4902,Sim,30,Masculino,4
2885,7236,Sim,35,Masculino,10
2874,7939,Não,49,Feminino,10
2876,5047,Não,35,Feminino,10
2895,1405,Não,48,Feminino,9
2889,5239,Não,65,Feminino,9
2879,9477,Não,58,Feminino,10
2910,8615,Não,43,Masculino,9
2914,4588,Não,41,Masculino,9
2901,6919,Sim,31,Feminino,10
2920,6922,Não,32,Feminino,7
2905,2277,Sim,34,Feminino,10
2926,2921,Sim,36,Feminino,10
2900,2451,Sim,39,Feminino,9
2928,1679,Não,41,Masculino,9
2909,6955,Sim,38,Masculino,10
2904,5444,Sim,27,Masculino,10
2907,1913,Sim,40,Masculino,10
2925,8827,Não,37,Feminino,10
2899,6648,Sim,32,Feminino,8
2918,1058,Não,45,Masculino,10
2903,4965,Não,46,Feminino,10
2923,9431,Não,47,Feminino,9
2917,2646,Sim,26,Masculino,10
2915,9559,Não,42,Masculino,6
2911,6057,Não,41,Masculino,9
2902,3874,Sim,33,Masculino,10
2912,9799,Não,33,Feminino,10
2922,1025,Sim,35,Masculino,9
2924,1869,Não,38,Feminino,10
2921,5990,Não,43,Feminino,10
2908,1567,Não,38,Feminino,10
2913,3740,Não,54,Feminino,10
2919,5097,Sim,26,Masculino,9
2916,2122,Não,51,Feminino,0
2906,8861,Não,25,Masculino,10
2927,9319,Não,47,Feminino,10
2943,8294,Não,35,Feminino,10
2935,1341,Sim,24,Feminino,10
2933,9091,Não,33,Masculino,9
2940,2956,Sim,30,Feminino,10
2945,5475,Sim,31,Masculino,9
2936,1680,Sim,36,Masculino,9
2946,6496,Não,41,Masculino,9
2937,1276,Não,50,Masculino,6
2942,8499,Não,42,Masculino,5
2929,9823,Não,44,Feminino,4
2941,6568,Sim,22,Feminino,9
2932,5728,Sim,37,Feminino,10
2931,6098,Sim,29,Masculino,10
2938,1682,Não,33,Feminino,10
2944,9717,Não,44,Feminino,9
2939,4659,Não,26,Feminino,10
2947,7339,Não,54,Masculino,2
2930,1875,Sim,40,Masculino,9
2934,3781,Não,43,Feminino,10
2948,1338,Não,31,Masculino,9
2951,7870,Sim,35,Masculino,4
2964,1894,Não,37,Masculino,10
2974,7695,Não,33,Feminino,9
2952,8823,Sim,29,Masculino,9
2975,9584,Não,55,Masculino,10
2950,7957,Sim,25,Feminino,9
2957,5922,Não,46,Masculino,10
2970,9943,Sim,27,Feminino,6
2968,2539,Não,33,Feminino,9
2971,6944,Não,49,Feminino,9
2955,3795,Não,42,Masculino,9
2959,3826,Sim,30,Feminino,9
2977,3496,Não,42,Feminino,1
2976,7637,Não,34,Feminino,10
2961,1237,Não,47,Feminino,10
2953,3931,Não,55,Feminino,10
2973,9554,Não,49,Feminino,10
2965,2718,Não,55,Masculino,9
2967,8986,Não,21,Feminino,9
2966,7001,Não,38,Feminino,10
2972,6503,Não,43,Masculino,9
2949,7524,Não,49,Masculino,9
2978,2088,Não,31,Feminino,9
2954,9697,Sim,30,Feminino,10
2963,9424,Sim,38,Masculino,10
2956,2822,Não,45,Feminino,10
2969,4819,Sim,18,Feminino,10
2958,8619,Sim,36,Feminino,10
2962,2685,Não,34,Masculino,9
2960,6933,Sim,23,Feminino,10
2991,2154,Não,49,Masculino,9
2988,6927,Sim,39,Feminino,10
2990,8449,Sim,26,Masculino,8
2997,4065,Não,42,Masculino,9
2995,2391,Não,46,Feminino,10
2989,4432,Sim,22,Masculino,9
2993,3942,Não,42,Masculino,9
2982,8098,Sim,35,Feminino,9
2992,1656,Sim,31,Masculino,9
2985,8669,Não,44,Masculino,9
2986,5316,Não,27,Masculino,9
2994,3221,Sim,38,Feminino,10
2998,6993,Sim,36,Masculino,9
2984,5145,Sim,35,Feminino,10
2980,3531,Não,46,Masculino,9
2983,7592,Não,31,Masculino,9
2996,8522,Não,42,Masculino,10
2987,4895,Sim,36,Masculino,9
2981,4981,Sim,36,Feminino,10
2979,3365,Não,56,Feminino,9
