ID compra,Unidade,Cidade,Data,Horário,Categoria do produto,Preço unitário,Quantidade,Método de pagamento
2046,Parque das nações,Santo André,6/25/2022,16:21,Beleza e cuidados pessoais,"174,9",4,PIX
2055,Parque das nações,Santo André,6/25/2022,19:14,Papelaria e escritório,"28,9",2,PIX
2047,Parque das nações,Santo André,6/25/2022,9:54,Eletrônicos,"2839,9",2,Cartão
2056,Oswaldo Cruz,São Caetano do Sul,6/25/2022,15:03,Alimentos e bebidas,"6,9",3,Cartão
2065,Parque das nações,Santo André,6/25/2022,12:00,Beleza e cuidados pessoais,"146,9",1,Cartão
2051,Paulicéia,São Bernardo do Campo,6/25/2022,18:01,Papelaria e escritório,"44,9",3,PIX
2049,Oswaldo Cruz,São Caetano do Sul,6/25/2022,11:20,Livros,"57,9",5,Cartão
2058,Parque das nações,Santo André,6/25/2022,13:18,Alimentos e bebidas,"25,9",5,Cartão
2072,Parque das nações,Santo André,6/25/2022,15:31,Alimentos e bebidas,"7,9",5,PIX
2057,Paulicéia,São Bernardo do Campo,6/25/2022,19:00,Alimentos e bebidas,"80,9",4,PIX
2052,Paulicéia,São Bernardo do Campo,6/25/2022,13:52,Eletrônicos,5959,5,Cartão
2064,Parque das nações,Santo André,6/25/2022,10:21,Alimentos e bebidas,"95,9",1,Cartão
2068,Paulicéia,São Bernardo do Campo,6/25/2022,10:31,Papelaria e escritório,"48,9",5,Cartão
2053,Paulicéia,São Bernardo do Campo,6/25/2022,18:50,Alimentos e bebidas,"44,9",4,PIX
2054,Oswaldo Cruz,São Caetano do Sul,6/25/2022,19:56,Beleza e cuidados pessoais,"113,9",5,PIX
2063,Paulicéia,São Bernardo do Campo,6/25/2022,14:30,Casa e limpeza,"40,9",2,Cartão
2059,Paulicéia,São Bernardo do Campo,6/25/2022,13:36,Alimentos e bebidas,"84,9",2,PIX
2061,Oswaldo Cruz,São Caetano do Sul,6/25/2022,18:38,Casa e limpeza,"112,9",5,Cartão
2062,Parque das nações,Santo André,6/25/2022,11:18,Alimentos e bebidas,"95,9",5,Cartão
2066,Oswaldo Cruz,São Caetano do Sul,6/25/2022,13:22,Livros,"74,9",4,Cartão
2050,Paulicéia,São Bernardo do Campo,6/25/2022,9:52,Beleza e cuidados pessoais,"20,9",5,PIX
2085,Paulicéia,São Bernardo do Campo,6/27/2022,13:39,Ferramentas e construção,"265,9",3,Cartão
2084,Paulicéia,São Bernardo do Campo,6/27/2022,13:45,Alimentos e bebidas,"85,9",3,Cartão
2087,Oswaldo Cruz,São Caetano do Sul,6/27/2022,13:51,Alimentos e bebidas,"47,9",4,PIX
2086,Oswaldo Cruz,São Caetano do Sul,6/27/2022,12:42,Casa e limpeza,"61,9",1,Dinheiro
2082,Paulicéia,São Bernardo do Campo,6/27/2022,13:25,Eletrônicos,"7098,9",2,PIX
2081,Oswaldo Cruz,São Caetano do Sul,6/27/2022,15:10,Alimentos e bebidas,"9,9",4,Carteira digital
2088,Paulicéia,São Bernardo do Campo,6/27/2022,16:10,Eletrônicos,"3121,9",3,PIX
2077,Paulicéia,São Bernardo do Campo,6/27/2022,16:58,Eletrônicos,"1867,9",2,PIX
2076,Paulicéia,São Bernardo do Campo,6/27/2022,12:04,Alimentos e bebidas,"47,9",4,Carteira digital
2083,Oswaldo Cruz,São Caetano do Sul,6/27/2022,16:54,Casa e limpeza,16,5,Cartão
2078,Oswaldo Cruz,São Caetano do Sul,6/27/2022,9:36,Alimentos e bebidas,36,5,Cartão
2090,Paulicéia,São Bernardo do Campo,6/27/2022,19:05,Livros,"80,9",3,Carteira digital
2075,Parque das nações,Santo André,6/27/2022,16:57,Casa e limpeza,"185,9",3,PIX
2079,Oswaldo Cruz,São Caetano do Sul,6/27/2022,9:39,Papelaria e escritório,"21,9",3,PIX
2073,Parque das nações,Santo André,6/27/2022,13:10,Beleza e cuidados pessoais,"164,9",5,PIX
2092,Paulicéia,São Bernardo do Campo,6/27/2022,13:45,Alimentos e bebidas,"28,9",3,PIX
2089,Oswaldo Cruz,São Caetano do Sul,6/27/2022,13:03,Papelaria e escritório,"6,9",2,PIX
2080,Paulicéia,São Bernardo do Campo,6/27/2022,19:04,Alimentos e bebidas,"49,9",4,PIX
2091,Parque das nações,Santo André,6/27/2022,17:43,Casa e limpeza,"53,9",3,Carteira digital
2074,Parque das nações,Santo André,6/27/2022,10:11,Alimentos e bebidas,"50,9",5,PIX
2102,Oswaldo Cruz,São Caetano do Sul,6/28/2022,19:23,Beleza e cuidados pessoais,"86,9",5,Cartão
2094,Parque das nações,Santo André,6/28/2022,15:08,Alimentos e bebidas,"57,9",2,Cartão
2095,Parque das nações,Santo André,6/28/2022,11:28,Papelaria e escritório,"47,9",1,Dinheiro
2108,Parque das nações,Santo André,6/28/2022,19:11,Casa e limpeza,"5,9",4,PIX
2103,Paulicéia,São Bernardo do Campo,6/28/2022,10:30,Casa e limpeza,24,3,Cartão
2107,Oswaldo Cruz,São Caetano do Sul,6/28/2022,19:38,Alimentos e bebidas,54,3,Cartão
2104,Oswaldo Cruz,São Caetano do Sul,6/28/2022,15:02,Eletrônicos,"694,9",1,PIX
2098,Parque das nações,Santo André,6/28/2022,13:31,Alimentos e bebidas,"97,9",1,Carteira digital
2099,Paulicéia,São Bernardo do Campo,6/28/2022,16:43,Eletrônicos,"2872,9",4,PIX
2101,Paulicéia,São Bernardo do Campo,6/28/2022,18:28,Casa e limpeza,"157,9",4,PIX
2100,Oswaldo Cruz,São Caetano do Sul,6/28/2022,18:29,Ferramentas e construção,192,3,Carteira digital
2096,Parque das nações,Santo André,6/28/2022,18:25,Ferramentas e construção,"269,9",3,Dinheiro
2106,Parque das nações,Santo André,6/28/2022,17:27,Ferramentas e construção,80,5,PIX
2105,Parque das nações,Santo André,6/28/2022,13:44,Alimentos e bebidas,"62,9",5,PIX
2097,Paulicéia,São Bernardo do Campo,6/28/2022,16:31,Eletrônicos,"5634,9",5,PIX
2093,Parque das nações,Santo André,6/28/2022,15:10,Eletrônicos,"7624,9",2,Cartão
2127,Oswaldo Cruz,São Caetano do Sul,6/29/2022,13:24,Casa e limpeza,"88,9",5,Carteira digital
2134,Oswaldo Cruz,São Caetano do Sul,6/29/2022,12:25,Alimentos e bebidas,"51,9",1,Cartão
2138,Paulicéia,São Bernardo do Campo,6/29/2022,19:51,Livros,"21,9",2,Cartão
2116,Parque das nações,Santo André,6/29/2022,13:32,Alimentos e bebidas,"76,9",5,Carteira digital
2123,Parque das nações,Santo André,6/29/2022,12:09,Eletrônicos,"2968,9",2,Carteira digital
2136,Parque das nações,Santo André,6/29/2022,16:46,Casa e limpeza,"20,9",2,Cartão
2133,Paulicéia,São Bernardo do Campo,6/29/2022,19:46,Papelaria e escritório,"46,9",3,PIX
2113,Parque das nações,Santo André,6/29/2022,18:03,Livros,"33,9",2,Cartão
2129,Oswaldo Cruz,São Caetano do Sul,6/29/2022,16:32,Eletrônicos,"5067,9",4,PIX
2120,Oswaldo Cruz,São Caetano do Sul,6/29/2022,13:45,Casa e limpeza,"128,9",1,PIX
2122,Paulicéia,São Bernardo do Campo,6/29/2022,14:10,Alimentos e bebidas,"25,9",2,Cartão
2124,Oswaldo Cruz,São Caetano do Sul,6/29/2022,13:32,Ferramentas e construção,"66,9",3,PIX
2132,Oswaldo Cruz,São Caetano do Sul,6/29/2022,19:36,Beleza e cuidados pessoais,"136,9",5,Cartão
2118,Paulicéia,São Bernardo do Campo,6/29/2022,13:05,Eletrônicos,"5546,9",2,PIX
2125,Parque das nações,Santo André,6/29/2022,13:18,Ferramentas e construção,345,1,Cartão
2128,Parque das nações,Santo André,6/29/2022,15:44,Beleza e cuidados pessoais,89,3,PIX
2126,Paulicéia,São Bernardo do Campo,6/29/2022,13:55,Livros,"35,9",5,Dinheiro
2111,Oswaldo Cruz,São Caetano do Sul,6/29/2022,12:34,Alimentos e bebidas,"8,9",5,Cartão
2112,Oswaldo Cruz,São Caetano do Sul,6/29/2022,13:44,Eletrônicos,"7884,9",4,Dinheiro
2117,Paulicéia,São Bernardo do Campo,6/29/2022,18:14,Eletrônicos,"2120,9",4,PIX
2119,Paulicéia,São Bernardo do Campo,6/29/2022,17:08,Beleza e cuidados pessoais,"59,9",1,Cartão
2131,Paulicéia,São Bernardo do Campo,6/29/2022,18:59,Alimentos e bebidas,11,5,Cartão
2121,Paulicéia,São Bernardo do Campo,6/29/2022,18:02,Alimentos e bebidas,"92,9",3,PIX
2109,Oswaldo Cruz,São Caetano do Sul,6/29/2022,17:37,Beleza e cuidados pessoais,"195,9",2,Dinheiro
2115,Oswaldo Cruz,São Caetano do Sul,6/29/2022,13:32,Papelaria e escritório,15,2,Carteira digital
2137,Parque das nações,Santo André,6/29/2022,16:18,Eletrônicos,1263,2,PIX
2110,Parque das nações,Santo André,6/29/2022,19:29,Alimentos e bebidas,"15,9",3,PIX
2114,Parque das nações,Santo André,6/29/2022,19:19,Eletrônicos,"5423,9",2,Cartão
2130,Oswaldo Cruz,São Caetano do Sul,6/29/2022,13:38,Alimentos e bebidas,"97,9",4,PIX
2135,Parque das nações,Santo André,6/29/2022,19:59,Papelaria e escritório,39,4,PIX
2143,Oswaldo Cruz,São Caetano do Sul,6/30/2022,19:06,Eletrônicos,"2574,9",1,Cartão
2140,Parque das nações,Santo André,6/30/2022,14:49,Casa e limpeza,"122,9",4,PIX
2153,Paulicéia,São Bernardo do Campo,6/30/2022,12:42,Beleza e cuidados pessoais,"182,9",1,PIX
2142,Oswaldo Cruz,São Caetano do Sul,6/30/2022,10:48,Eletrônicos,"1128,9",2,PIX
2144,Oswaldo Cruz,São Caetano do Sul,6/30/2022,17:48,Alimentos e bebidas,"93,9",3,PIX
2150,Parque das nações,Santo André,6/30/2022,18:31,Papelaria e escritório,"24,9",2,Cartão
2157,Oswaldo Cruz,São Caetano do Sul,6/30/2022,12:46,Beleza e cuidados pessoais,"90,9",5,Cartão
2146,Oswaldo Cruz,São Caetano do Sul,6/30/2022,16:59,Alimentos e bebidas,7,4,Cartão
2161,Paulicéia,São Bernardo do Campo,6/30/2022,17:34,Ferramentas e construção,"287,9",2,Cartão
2162,Oswaldo Cruz,São Caetano do Sul,6/30/2022,10:20,Casa e limpeza,"135,9",1,PIX
2139,Oswaldo Cruz,São Caetano do Sul,6/30/2022,18:20,Beleza e cuidados pessoais,"87,9",3,Cartão
2158,Paulicéia,São Bernardo do Campo,6/30/2022,18:55,Livros,"16,9",4,Cartão
2145,Parque das nações,Santo André,6/30/2022,16:05,Eletrônicos,"501,9",1,Cartão
2160,Oswaldo Cruz,São Caetano do Sul,6/30/2022,18:16,Alimentos e bebidas,"88,9",1,Cartão
2151,Parque das nações,Santo André,6/30/2022,18:58,Alimentos e bebidas,"48,9",1,PIX
2148,Oswaldo Cruz,São Caetano do Sul,6/30/2022,13:37,Beleza e cuidados pessoais,"235,9",4,PIX
2154,Parque das nações,Santo André,6/30/2022,11:53,Beleza e cuidados pessoais,"240,9",4,PIX
2149,Parque das nações,Santo André,6/30/2022,19:50,Eletrônicos,"832,9",5,Cartão
2155,Oswaldo Cruz,São Caetano do Sul,6/30/2022,18:14,Alimentos e bebidas,"40,9",2,Cartão
2141,Oswaldo Cruz,São Caetano do Sul,6/30/2022,18:07,Ferramentas e construção,"315,9",3,PIX
2147,Paulicéia,São Bernardo do Campo,6/30/2022,13:52,Eletrônicos,"7658,9",3,Cartão
2152,Parque das nações,Santo André,6/30/2022,9:23,Alimentos e bebidas,"18,9",4,Cartão
2159,Paulicéia,São Bernardo do Campo,6/30/2022,16:29,Alimentos e bebidas,"8,9",3,PIX
2156,Oswaldo Cruz,São Caetano do Sul,6/30/2022,18:43,Livros,"85,9",5,Carteira digital
2170,Parque das nações,Santo André,7/1/2022,10:45,Livros,"114,9",5,Dinheiro
2171,Oswaldo Cruz,São Caetano do Sul,7/1/2022,13:14,Eletrônicos,"1973,9",3,PIX
2172,Paulicéia,São Bernardo do Campo,7/1/2022,17:53,Eletrônicos,"5701,9",1,Cartão
2167,Paulicéia,São Bernardo do Campo,7/1/2022,13:35,Casa e limpeza,"55,9",5,Cartão
2164,Oswaldo Cruz,São Caetano do Sul,7/1/2022,12:55,Eletrônicos,"468,9",2,Cartão
2166,Paulicéia,São Bernardo do Campo,7/1/2022,12:35,Alimentos e bebidas,"67,9",2,Cartão
2174,Oswaldo Cruz,São Caetano do Sul,7/1/2022,18:56,Beleza e cuidados pessoais,"47,9",3,Dinheiro
2169,Paulicéia,São Bernardo do Campo,7/1/2022,13:08,Eletrônicos,"7884,9",4,Cartão
2168,Paulicéia,São Bernardo do Campo,7/1/2022,12:17,Casa e limpeza,"166,9",2,Carteira digital
2163,Parque das nações,Santo André,7/1/2022,19:24,Alimentos e bebidas,"11,9",2,PIX
2165,Paulicéia,São Bernardo do Campo,7/1/2022,12:36,Eletrônicos,"3387,9",5,Cartão
2173,Parque das nações,Santo André,7/1/2022,12:02,Eletrônicos,"4267,9",3,Cartão
2184,Paulicéia,São Bernardo do Campo,7/2/2022,19:10,Eletrônicos,"7877,9",4,Cartão
2186,Parque das nações,Santo André,7/2/2022,17:52,Casa e limpeza,"79,9",4,Carteira digital
2181,Parque das nações,Santo André,7/2/2022,13:56,Casa e limpeza,"197,9",5,Cartão
2179,Oswaldo Cruz,São Caetano do Sul,7/2/2022,12:41,Ferramentas e construção,"106,9",2,PIX
2175,Parque das nações,Santo André,7/2/2022,16:25,Alimentos e bebidas,"87,9",2,PIX
2176,Parque das nações,Santo André,7/2/2022,17:45,Beleza e cuidados pessoais,"63,9",3,Cartão
2183,Parque das nações,Santo André,7/2/2022,12:16,Alimentos e bebidas,"72,9",1,Cartão
2185,Parque das nações,Santo André,7/2/2022,19:31,Ferramentas e construção,"219,9",5,Cartão
2178,Parque das nações,Santo André,7/2/2022,10:59,Alimentos e bebidas,74,4,Cartão
2180,Oswaldo Cruz,São Caetano do Sul,7/2/2022,9:07,Beleza e cuidados pessoais,"233,9",1,Carteira digital
2177,Paulicéia,São Bernardo do Campo,7/2/2022,19:06,Casa e limpeza,"68,9",1,Cartão
2182,Parque das nações,Santo André,7/2/2022,19:42,Beleza e cuidados pessoais,"178,9",5,Cartão
2193,Paulicéia,São Bernardo do Campo,7/4/2022,17:32,Papelaria e escritório,"43,9",4,Dinheiro
2190,Parque das nações,Santo André,7/4/2022,12:09,Livros,"40,9",3,Dinheiro
2187,Oswaldo Cruz,São Caetano do Sul,7/4/2022,17:40,Casa e limpeza,"138,9",2,Cartão
2197,Paulicéia,São Bernardo do Campo,7/4/2022,19:55,Livros,"54,9",2,Cartão
2198,Parque das nações,Santo André,7/4/2022,16:02,Ferramentas e construção,"114,9",2,Cartão
2192,Paulicéia,São Bernardo do Campo,7/4/2022,16:41,Ferramentas e construção,"241,9",5,PIX
2195,Parque das nações,Santo André,7/4/2022,9:34,Eletrônicos,"7996,9",4,Carteira digital
2194,Paulicéia,São Bernardo do Campo,7/4/2022,12:40,Alimentos e bebidas,"58,9",5,Cartão
2188,Oswaldo Cruz,São Caetano do Sul,7/4/2022,11:17,Eletrônicos,4811,2,Cartão
2196,Paulicéia,São Bernardo do Campo,7/4/2022,17:10,Ferramentas e construção,"25,9",2,PIX
2191,Oswaldo Cruz,São Caetano do Sul,7/4/2022,17:23,Alimentos e bebidas,"2,9",2,PIX
2189,Parque das nações,Santo André,7/4/2022,18:37,Casa e limpeza,63,3,Cartão
2206,Oswaldo Cruz,São Caetano do Sul,7/5/2022,10:34,Beleza e cuidados pessoais,"133,9",1,Cartão
2205,Oswaldo Cruz,São Caetano do Sul,7/5/2022,13:53,Eletrônicos,"2794,9",1,PIX
2202,Parque das nações,Santo André,7/5/2022,16:44,Beleza e cuidados pessoais,"34,9",5,Cartão
2203,Paulicéia,São Bernardo do Campo,7/5/2022,12:19,Papelaria e escritório,"49,9",2,Cartão
2200,Parque das nações,Santo André,7/5/2022,12:43,Eletrônicos,"1882,9",1,Cartão
2204,Parque das nações,Santo André,7/5/2022,14:52,Casa e limpeza,"26,9",2,Cartão
2201,Parque das nações,Santo André,7/5/2022,9:24,Ferramentas e construção,"40,9",3,Cartão
2199,Parque das nações,Santo André,7/5/2022,18:38,Casa e limpeza,"54,9",3,Dinheiro
2218,Paulicéia,São Bernardo do Campo,7/6/2022,17:09,Casa e limpeza,"111,9",5,Cartão
2209,Oswaldo Cruz,São Caetano do Sul,7/6/2022,13:15,Alimentos e bebidas,"3,9",4,Cartão
2213,Oswaldo Cruz,São Caetano do Sul,7/6/2022,12:22,Beleza e cuidados pessoais,"74,9",2,Cartão
2210,Oswaldo Cruz,São Caetano do Sul,7/6/2022,12:59,Papelaria e escritório,"28,9",3,Dinheiro
2212,Oswaldo Cruz,São Caetano do Sul,7/6/2022,14:16,Beleza e cuidados pessoais,"43,9",3,PIX
2215,Oswaldo Cruz,São Caetano do Sul,7/6/2022,16:07,Alimentos e bebidas,"88,9",5,Cartão
2208,Paulicéia,São Bernardo do Campo,7/6/2022,17:24,Eletrônicos,"5898,9",5,Cartão
2214,Parque das nações,Santo André,7/6/2022,15:43,Eletrônicos,"6020,9",5,Cartão
2207,Paulicéia,São Bernardo do Campo,7/6/2022,16:39,Alimentos e bebidas,"65,9",1,PIX
2211,Paulicéia,São Bernardo do Campo,7/6/2022,13:25,Livros,123,4,Carteira digital
2216,Oswaldo Cruz,São Caetano do Sul,7/6/2022,16:36,Ferramentas e construção,"236,9",5,PIX
2217,Oswaldo Cruz,São Caetano do Sul,7/6/2022,12:17,Papelaria e escritório,"20,9",1,PIX
2222,Oswaldo Cruz,São Caetano do Sul,7/7/2022,19:34,Livros,"66,9",3,Dinheiro
2219,Oswaldo Cruz,São Caetano do Sul,7/7/2022,13:40,Ferramentas e construção,"257,9",4,PIX
2223,Parque das nações,Santo André,7/7/2022,10:35,Alimentos e bebidas,4,3,Cartão
2221,Paulicéia,São Bernardo do Campo,7/7/2022,17:12,Ferramentas e construção,"315,9",3,Cartão
2220,Parque das nações,Santo André,7/7/2022,9:43,Alimentos e bebidas,"61,9",2,Cartão
2226,Oswaldo Cruz,São Caetano do Sul,7/7/2022,16:45,Alimentos e bebidas,"32,9",1,PIX
2224,Oswaldo Cruz,São Caetano do Sul,7/7/2022,18:03,Alimentos e bebidas,"94,9",2,PIX
2225,Oswaldo Cruz,São Caetano do Sul,7/7/2022,9:36,Alimentos e bebidas,"18,9",3,PIX
2229,Oswaldo Cruz,São Caetano do Sul,7/8/2022,16:31,Alimentos e bebidas,"17,9",3,PIX
2228,Parque das nações,Santo André,7/8/2022,18:21,Alimentos e bebidas,"92,9",3,PIX
2232,Parque das nações,Santo André,7/8/2022,13:48,Ferramentas e construção,"124,9",3,Cartão
2234,Parque das nações,Santo André,7/8/2022,12:07,Beleza e cuidados pessoais,"91,9",2,PIX
2230,Parque das nações,Santo André,7/8/2022,17:27,Ferramentas e construção,339,4,Cartão
2235,Paulicéia,São Bernardo do Campo,7/8/2022,12:59,Alimentos e bebidas,34,4,PIX
2231,Paulicéia,São Bernardo do Campo,7/8/2022,13:04,Eletrônicos,"3081,9",2,PIX
2227,Oswaldo Cruz,São Caetano do Sul,7/8/2022,18:41,Alimentos e bebidas,"25,9",4,Cartão
2233,Parque das nações,Santo André,7/8/2022,18:16,Beleza e cuidados pessoais,99,1,PIX
2244,Paulicéia,São Bernardo do Campo,7/9/2022,13:04,Papelaria e escritório,25,3,Cartão
2240,Paulicéia,São Bernardo do Campo,7/9/2022,9:00,Casa e limpeza,134,4,PIX
2247,Oswaldo Cruz,São Caetano do Sul,7/9/2022,14:22,Alimentos e bebidas,84,2,Cartão
2236,Paulicéia,São Bernardo do Campo,7/9/2022,14:19,Papelaria e escritório,"45,9",1,Cartão
2239,Oswaldo Cruz,São Caetano do Sul,7/9/2022,13:38,Casa e limpeza,"126,9",1,Dinheiro
2243,Parque das nações,Santo André,7/9/2022,18:43,Alimentos e bebidas,"55,9",5,Cartão
2238,Oswaldo Cruz,São Caetano do Sul,7/9/2022,17:52,Ferramentas e construção,127,3,Cartão
2241,Oswaldo Cruz,São Caetano do Sul,7/9/2022,16:02,Alimentos e bebidas,"79,9",1,PIX
2237,Parque das nações,Santo André,7/9/2022,13:06,Eletrônicos,"1973,9",3,Cartão
2245,Paulicéia,São Bernardo do Campo,7/9/2022,14:48,Casa e limpeza,"19,9",5,Dinheiro
2246,Parque das nações,Santo André,7/9/2022,17:04,Casa e limpeza,"139,9",5,Cartão
2242,Oswaldo Cruz,São Caetano do Sul,7/9/2022,14:48,Papelaria e escritório,"5,9",5,Cartão
2251,Parque das nações,Santo André,7/11/2022,19:22,Ferramentas e construção,"63,9",3,Dinheiro
2253,Parque das nações,Santo André,7/11/2022,19:21,Beleza e cuidados pessoais,"241,9",2,Dinheiro
2257,Paulicéia,São Bernardo do Campo,7/11/2022,13:26,Papelaria e escritório,11,5,Cartão
2256,Paulicéia,São Bernardo do Campo,7/11/2022,15:19,Casa e limpeza,89,2,Carteira digital
2248,Oswaldo Cruz,São Caetano do Sul,7/11/2022,13:58,Ferramentas e construção,307,1,Cartão
2259,Oswaldo Cruz,São Caetano do Sul,7/11/2022,19:37,Casa e limpeza,"149,9",3,Cartão
2254,Paulicéia,São Bernardo do Campo,7/11/2022,12:51,Alimentos e bebidas,"61,9",5,PIX
2252,Oswaldo Cruz,São Caetano do Sul,7/11/2022,13:49,Alimentos e bebidas,"23,9",5,Cartão
2249,Parque das nações,Santo André,7/11/2022,13:44,Ferramentas e construção,"220,9",4,PIX
2258,Oswaldo Cruz,São Caetano do Sul,7/11/2022,16:57,Beleza e cuidados pessoais,"145,9",3,Cartão
2255,Oswaldo Cruz,São Caetano do Sul,7/11/2022,11:03,Beleza e cuidados pessoais,"37,9",4,Cartão
2250,Paulicéia,São Bernardo do Campo,7/11/2022,14:01,Livros,"44,9",2,PIX
2262,Paulicéia,São Bernardo do Campo,7/12/2022,19:03,Eletrônicos,"94,9",3,Carteira digital
2264,Oswaldo Cruz,São Caetano do Sul,7/12/2022,18:38,Eletrônicos,"5215,9",2,Cartão
2265,Oswaldo Cruz,São Caetano do Sul,7/12/2022,13:27,Casa e limpeza,"43,9",4,Cartão
2266,Parque das nações,Santo André,7/12/2022,15:32,Casa e limpeza,"68,9",3,PIX
2260,Paulicéia,São Bernardo do Campo,7/12/2022,15:58,Ferramentas e construção,"128,9",4,Cartão
2261,Paulicéia,São Bernardo do Campo,7/12/2022,17:17,Ferramentas e construção,"49,9",5,Cartão
2263,Paulicéia,São Bernardo do Campo,7/12/2022,12:38,Beleza e cuidados pessoais,"41,9",4,PIX
2267,Paulicéia,São Bernardo do Campo,7/12/2022,17:51,Eletrônicos,"7368,9",1,Dinheiro
2271,Oswaldo Cruz,São Caetano do Sul,7/13/2022,16:57,Eletrônicos,3289,2,Cartão
2277,Oswaldo Cruz,São Caetano do Sul,7/13/2022,18:51,Eletrônicos,"5030,9",4,Cartão
2275,Paulicéia,São Bernardo do Campo,7/13/2022,11:29,Papelaria e escritório,"37,9",5,PIX
2268,Paulicéia,São Bernardo do Campo,7/13/2022,19:44,Livros,"102,9",5,Cartão
2269,Paulicéia,São Bernardo do Campo,7/13/2022,11:53,Alimentos e bebidas,"5,9",4,PIX
2272,Paulicéia,São Bernardo do Campo,7/13/2022,12:43,Eletrônicos,"3634,9",2,Cartão
2278,Oswaldo Cruz,São Caetano do Sul,7/13/2022,17:27,Eletrônicos,"947,9",3,Carteira digital
2274,Oswaldo Cruz,São Caetano do Sul,7/13/2022,17:09,Alimentos e bebidas,"16,9",2,PIX
2276,Parque das nações,Santo André,7/13/2022,11:09,Ferramentas e construção,"260,9",4,Cartão
2270,Parque das nações,Santo André,7/13/2022,13:23,Ferramentas e construção,"55,9",5,Cartão
2273,Paulicéia,São Bernardo do Campo,7/13/2022,10:04,Alimentos e bebidas,40,3,Dinheiro
2284,Parque das nações,Santo André,7/14/2022,13:52,Ferramentas e construção,"126,9",5,PIX
2279,Oswaldo Cruz,São Caetano do Sul,7/14/2022,19:19,Ferramentas e construção,"74,9",1,Carteira digital
2280,Parque das nações,Santo André,7/14/2022,15:23,Eletrônicos,"3940,9",2,PIX
2281,Paulicéia,São Bernardo do Campo,7/14/2022,19:46,Eletrônicos,"4763,9",1,Cartão
2282,Paulicéia,São Bernardo do Campo,7/14/2022,18:59,Beleza e cuidados pessoais,"166,9",4,Cartão
2285,Oswaldo Cruz,São Caetano do Sul,7/14/2022,17:18,Beleza e cuidados pessoais,"148,9",1,PIX
2286,Parque das nações,Santo André,7/14/2022,16:36,Eletrônicos,"1947,9",4,Cartão
2283,Parque das nações,Santo André,7/14/2022,18:23,Casa e limpeza,181,2,Cartão
2291,Paulicéia,São Bernardo do Campo,7/15/2022,17:13,Casa e limpeza,79,4,Cartão
